DATE,SYMBOL,OPEN,HIGH,LOW,CLOSE,VOLUME,ISIN
2021-01-01,ADANIPORTS,485.0,508.0,482.55,503.85,7815730.0,INE742F01042
2021-01-01,ASIANPAINT,2759.0,2792.0,2750.0,2775.55,1246698.0,INE021A01026
2021-01-01,AXISBANK,620.25,625.45,617.55,623.8,6047062.0,INE238A01034
2021-01-01,BAJAJ-AUTO,3446.0,3494.0,3446.0,3481.25,421643.0,INE917I01010
2021-01-01,BAJAJFINSV,8930.0,8958.7,8840.0,8870.45,288101.0,INE918I01018
2021-01-01,BAJFINANCE,5310.2,5338.0,5250.0,5280.15,1447187.0,INE296A01024
2021-01-01,BHARTIARTL,512.25,516.4,508.2,515.15,10185843.0,INE397D01024
2021-01-01,BPCL,381.1,384.0,380.4,381.95,2861749.0,INE029A01011
2021-01-01,BRITANNIA,3575.0,3605.0,3563.05,3567.8,453083.0,INE216A01030
2021-01-01,CIPLA,822.8,828.95,820.65,826.6,2474916.0,INE059A01026
2021-01-01,COALINDIA,135.4,136.25,135.05,135.35,6995084.0,INE522F01014
2021-01-01,DIVISLAB,3839.0,3867.9,3817.85,3849.05,344329.0,INE361B01024
2021-01-01,DRREDDY,5217.25,5254.85,5200.0,5241.35,583043.0,INE089A01023
2021-01-01,EICHERMOT,2531.0,2555.0,2515.8,2542.7,914818.0,INE066A01021
2021-01-01,GAIL,123.9,124.4,122.55,123.65,8751786.0,INE129A01019
2021-01-01,GRASIM,924.5,938.0,920.25,933.4,1151605.0,INE047A01021
2021-01-01,HCLTECH,942.0,955.5,942.0,950.5,3142822.0,INE860A01027
2021-01-01,HDFC,2549.0,2593.3,2541.15,2568.75,2054108.0,INE001A01036
2021-01-01,HDFCBANK,1440.0,1443.0,1420.6,1425.05,4405469.0,INE040A01034
2021-01-01,HDFCLIFE,676.5,680.8,675.0,678.4,1264311.0,INE795G01014
2021-01-01,HEROMOTOCO,3115.0,3120.8,3093.0,3102.65,408952.0,INE158A01026
2021-01-01,HINDALCO,239.0,240.0,237.6,238.35,5091899.0,INE038A01020
2021-01-01,HINDUNILVR,2395.4,2404.0,2382.0,2387.55,830096.0,INE030A01027
2021-01-01,ICICIBANK,535.55,537.0,526.1,527.5,13592625.0,INE090A01021
2021-01-01,INDUSINDBK,895.0,904.0,893.05,900.15,4632855.0,INE095A01012
2021-01-01,INFY,1257.9,1265.5,1255.8,1260.45,4253550.0,INE009A01021
2021-01-01,IOC,91.3,91.75,91.1,91.5,7144142.0,INE242A01010
2021-01-01,ITC,209.9,214.2,209.3,213.85,19527333.0,INE154A01025
2021-01-01,JSWSTEEL,387.25,391.5,384.6,389.7,4461761.0,INE019A01038
2021-01-01,KOTAKBANK,1996.9,2007.95,1990.7,1994.05,1106099.0,INE237A01028
2021-01-01,LT,1283.0,1299.95,1283.0,1297.0,2058419.0,INE018A01030
2021-01-01,M&M,725.0,744.75,723.0,732.45,9543128.0,INE101A01026
2021-01-01,MARUTI,7654.0,7748.5,7650.0,7691.3,767574.0,INE585B01010
2021-01-01,NESTLEIND,18389.7,18520.0,18306.05,18450.7,50286.0,INE239A01016
2021-01-01,NTPC,99.95,100.2,98.8,99.05,13493039.0,INE733E01010
2021-01-01,ONGC,93.75,94.45,93.0,93.2,15130377.0,INE213A01029
2021-01-01,POWERGRID,189.0,189.9,188.5,189.5,1729475.0,INE752E01010
2021-01-01,RELIANCE,1988.0,1997.0,1982.0,1987.5,4622002.0,INE002A01018
2021-01-01,SBILIFE,903.0,907.05,894.0,895.4,798399.0,INE123W01016
2021-01-01,SBIN,274.9,280.0,274.4,279.4,24531791.0,INE062A01020
2021-01-01,SHREECEM,24050.0,24276.5,23865.0,23950.3,50972.0,INE070A01015
2021-01-01,SUNPHARMA,592.5,599.75,585.85,596.25,8229768.0,INE044A01036
2021-01-01,TATAMOTORS,184.95,187.0,184.5,186.5,27334421.0,INE155A01022
2021-01-01,TATASTEEL,645.0,649.7,640.0,643.1,8411396.0,INE081A01012
2021-01-01,TCS,2880.0,2940.0,2879.0,2928.25,2681440.0,INE467B01029
2021-01-01,TECHM,976.0,981.2,971.2,977.95,1268291.0,INE669C01036
2021-01-01,TITAN,1562.1,1573.0,1555.95,1558.6,1003018.0,INE280A01028
2021-01-01,ULTRACEMCO,5316.9,5349.0,5279.3,5290.8,355623.0,INE481G01011
2021-01-01,UPL,469.9,476.6,466.85,469.3,7090451.0,INE628A01036
2021-01-01,WIPRO,385.05,390.75,385.05,388.1,5042336.0,INE075A01022
2021-01-04,ADANIPORTS,507.0,510.9,495.2,498.9,9998803.0,INE742F01042
2021-01-04,ASIANPAINT,2781.1,2791.1,2745.0,2753.7,1360486.0,INE021A01026
2021-01-04,AXISBANK,627.8,633.0,621.3,624.7,14068156.0,INE238A01034
2021-01-04,BAJAJ-AUTO,3490.0,3528.0,3465.0,3522.45,647829.0,INE917I01010
2021-01-04,BAJAJFINSV,8940.0,9065.0,8841.75,8898.75,613306.0,INE918I01018
2021-01-04,BAJFINANCE,5324.0,5324.0,5196.2,5216.2,2333659.0,INE296A01024
2021-01-04,BHARTIARTL,517.0,520.5,511.6,517.1,13240524.0,INE397D01024
2021-01-04,BPCL,384.9,396.9,384.5,395.35,8238892.0,INE029A01011
2021-01-04,BRITANNIA,3589.0,3593.9,3537.0,3552.9,698402.0,INE216A01030
2021-01-04,CIPLA,831.0,837.3,826.55,832.25,3487801.0,INE059A01026
2021-01-04,COALINDIA,136.85,137.75,135.8,137.25,11669647.0,INE522F01014
2021-01-04,DIVISLAB,3853.0,3914.95,3849.0,3862.25,578164.0,INE361B01024
2021-01-04,DRREDDY,5260.0,5308.35,5241.35,5272.25,784688.0,INE089A01023
2021-01-04,EICHERMOT,2591.0,2670.0,2580.0,2655.7,3287511.0,INE066A01021
2021-01-04,GAIL,124.8,128.45,124.65,128.0,25382950.0,INE129A01019
2021-01-04,GRASIM,937.15,967.0,937.15,964.45,2667535.0,INE047A01021
2021-01-04,HCLTECH,959.0,984.7,952.65,980.4,5259092.0,INE860A01027
2021-01-04,HDFC,2576.9,2592.35,2533.15,2578.5,2795972.0,INE001A01036
2021-01-04,HDFCBANK,1438.0,1438.0,1399.0,1416.0,7870096.0,INE040A01034
2021-01-04,HDFCLIFE,680.35,697.6,680.35,695.85,5031655.0,INE795G01014
2021-01-04,HEROMOTOCO,3112.0,3123.95,3037.25,3043.85,1599835.0,INE158A01026
2021-01-04,HINDALCO,240.9,258.0,239.55,254.3,24902369.0,INE038A01020
2021-01-04,HINDUNILVR,2405.0,2430.0,2400.7,2426.5,1614486.0,INE030A01027
2021-01-04,ICICIBANK,532.3,535.0,524.3,531.7,16549750.0,INE090A01021
2021-01-04,INDUSINDBK,910.0,914.0,887.45,897.85,6991890.0,INE095A01012
2021-01-04,INFY,1269.0,1290.0,1261.15,1288.25,7208454.0,INE009A01021
2021-01-04,IOC,92.0,94.05,92.0,93.85,20940906.0,INE242A01010
2021-01-04,ITC,214.0,216.0,212.1,213.4,26891799.0,INE154A01025
2021-01-04,JSWSTEEL,392.0,405.1,391.1,403.1,8872723.0,INE019A01038
2021-01-04,KOTAKBANK,2004.0,2005.95,1955.0,1965.55,3141429.0,INE237A01028
2021-01-04,LT,1305.0,1322.55,1302.0,1314.6,4014636.0,INE018A01030
2021-01-04,M&M,735.0,751.0,727.25,749.1,4547027.0,INE101A01026
2021-01-04,MARUTI,7739.0,7755.2,7642.6,7702.3,598645.0,INE585B01010
2021-01-04,NESTLEIND,18495.0,18630.0,18329.75,18377.95,62035.0,INE239A01016
2021-01-04,NTPC,99.75,100.0,98.5,99.05,22325584.0,INE733E01010
2021-01-04,ONGC,94.05,97.3,93.7,96.95,39545073.0,INE213A01029
2021-01-04,POWERGRID,190.0,190.4,188.0,188.45,4012428.0,INE752E01010
2021-01-04,RELIANCE,1995.1,1998.9,1968.0,1990.85,11312992.0,INE002A01018
2021-01-04,SBILIFE,900.0,917.0,894.5,911.4,1028233.0,INE123W01016
2021-01-04,SBIN,281.85,283.9,277.75,281.05,31450608.0,INE062A01020
2021-01-04,SHREECEM,24140.0,24225.0,23862.0,24034.2,39942.0,INE070A01015
2021-01-04,SUNPHARMA,600.0,609.45,595.2,604.4,11329298.0,INE044A01036
2021-01-04,TATAMOTORS,191.8,193.0,188.75,191.3,63980597.0,INE155A01022
2021-01-04,TATASTEEL,649.0,699.9,646.45,693.0,38184955.0,INE081A01012
2021-01-04,TCS,2950.0,3050.75,2940.95,3039.45,5113293.0,INE467B01029
2021-01-04,TECHM,980.6,1005.0,975.0,1001.95,3515825.0,INE669C01036
2021-01-04,TITAN,1566.0,1567.0,1538.0,1550.9,1383979.0,INE280A01028
2021-01-04,ULTRACEMCO,5306.95,5386.85,5292.05,5327.2,453783.0,INE481G01011
2021-01-04,UPL,473.4,475.0,466.65,473.15,3615832.0,INE628A01036
2021-01-04,WIPRO,390.0,397.95,387.8,396.4,9755721.0,INE075A01022
2021-01-05,ADANIPORTS,498.9,504.5,492.0,499.45,5135408.0,INE742F01042
2021-01-05,ASIANPAINT,2753.7,2804.6,2732.0,2793.85,1299589.0,INE021A01026
2021-01-05,AXISBANK,618.0,667.9,618.0,664.45,37973963.0,INE238A01034
2021-01-05,BAJAJ-AUTO,3500.25,3505.0,3475.0,3492.65,561562.0,INE917I01010
2021-01-05,BAJAJFINSV,8900.05,8920.0,8736.95,8820.85,486214.0,INE918I01018
2021-01-05,BAJFINANCE,5218.0,5224.2,5062.5,5119.0,3953400.0,INE296A01024
2021-01-05,BHARTIARTL,514.0,516.9,511.1,514.0,10492428.0,INE397D01024
2021-01-05,BPCL,394.7,394.75,389.0,392.0,4532068.0,INE029A01011
2021-01-05,BRITANNIA,3549.0,3563.95,3540.0,3551.1,725278.0,INE216A01030
2021-01-05,CIPLA,832.25,843.75,825.3,827.25,4559213.0,INE059A01026
2021-01-05,COALINDIA,136.75,136.75,134.4,135.15,12371842.0,INE522F01014
2021-01-05,DIVISLAB,3858.25,3880.5,3804.05,3842.1,621125.0,INE361B01024
2021-01-05,DRREDDY,5240.0,5337.0,5226.95,5286.9,954184.0,INE089A01023
2021-01-05,EICHERMOT,2630.0,2685.0,2616.0,2674.9,1494362.0,INE066A01021
2021-01-05,GAIL,127.15,129.75,125.75,129.3,24858763.0,INE129A01019
2021-01-05,GRASIM,955.0,971.95,946.95,961.3,1511818.0,INE047A01021
2021-01-05,HCLTECH,967.2,995.8,967.2,991.35,7150252.0,INE860A01027
2021-01-05,HDFC,2589.0,2659.45,2572.4,2651.85,5870743.0,INE001A01036
2021-01-05,HDFCBANK,1419.2,1430.75,1409.0,1426.7,7193412.0,INE040A01034
2021-01-05,HDFCLIFE,691.1,715.0,690.25,713.75,6955494.0,INE795G01014
2021-01-05,HEROMOTOCO,3052.0,3074.35,3031.0,3067.2,1150326.0,INE158A01026
2021-01-05,HINDALCO,251.1,252.75,247.0,250.3,12297457.0,INE038A01020
2021-01-05,HINDUNILVR,2405.0,2456.95,2405.0,2450.55,2356303.0,INE030A01027
2021-01-05,ICICIBANK,526.65,539.95,523.0,537.25,23311516.0,INE090A01021
2021-01-05,INDUSINDBK,891.7,927.35,883.0,921.65,11907501.0,INE095A01012
2021-01-05,INFY,1282.0,1299.0,1275.05,1293.8,8145280.0,INE009A01021
2021-01-05,IOC,93.0,93.25,91.8,93.0,18715045.0,INE242A01010
2021-01-05,ITC,212.45,213.25,210.6,211.45,18024083.0,INE154A01025
2021-01-05,JSWSTEEL,400.0,401.0,391.6,395.25,6190435.0,INE019A01038
2021-01-05,KOTAKBANK,1959.5,1964.4,1935.0,1959.75,3263230.0,INE237A01028
2021-01-05,LT,1307.0,1313.0,1295.05,1306.3,2833637.0,INE018A01030
2021-01-05,M&M,748.0,748.0,730.0,740.1,3551554.0,INE101A01026
2021-01-05,MARUTI,7660.0,7673.0,7586.0,7655.45,562668.0,INE585B01010
2021-01-05,NESTLEIND,18343.5,18620.0,18278.05,18558.25,83673.0,INE239A01016
2021-01-05,NTPC,98.4,98.4,97.0,97.6,23510160.0,INE733E01010
2021-01-05,ONGC,96.5,96.5,94.35,94.95,26998014.0,INE213A01029
2021-01-05,POWERGRID,189.5,189.5,186.2,188.0,5894373.0,INE752E01010
2021-01-05,RELIANCE,1969.0,1983.6,1956.0,1966.1,11132803.0,INE002A01018
2021-01-05,SBILIFE,906.45,919.9,899.0,905.55,1209912.0,INE123W01016
2021-01-05,SBIN,278.05,282.45,277.0,281.75,27393072.0,INE062A01020
2021-01-05,SHREECEM,24199.0,24199.0,23701.05,23895.5,47363.0,INE070A01015
2021-01-05,SUNPHARMA,608.45,608.7,600.0,603.45,7790158.0,INE044A01036
2021-01-05,TATAMOTORS,187.1,193.9,185.05,193.2,75752593.0,INE155A01022
2021-01-05,TATASTEEL,687.0,693.85,675.1,680.55,21545254.0,INE081A01012
2021-01-05,TCS,3039.6,3114.25,3039.6,3093.0,5801309.0,INE467B01029
2021-01-05,TECHM,1002.5,1007.95,991.3,1003.85,4040321.0,INE669C01036
2021-01-05,TITAN,1545.0,1576.85,1541.5,1570.95,1351709.0,INE280A01028
2021-01-05,ULTRACEMCO,5336.0,5372.9,5245.05,5341.2,530958.0,INE481G01011
2021-01-05,UPL,469.0,472.5,466.35,471.25,3226777.0,INE628A01036
2021-01-05,WIPRO,394.1,409.8,393.5,406.3,25156747.0,INE075A01022
2021-01-06,ADANIPORTS,501.8,504.95,489.5,496.8,5203982.0,INE742F01042
2021-01-06,ASIANPAINT,2801.3,2822.45,2780.0,2805.35,1697884.0,INE021A01026
2021-01-06,AXISBANK,662.0,667.15,649.15,654.25,20829645.0,INE238A01034
2021-01-06,BAJAJ-AUTO,3492.65,3527.0,3435.9,3462.7,591620.0,INE917I01010
2021-01-06,BAJAJFINSV,8900.0,8900.0,8636.0,8786.35,599193.0,INE918I01018
2021-01-06,BAJFINANCE,5130.0,5168.35,4990.3,5030.3,3607923.0,INE296A01024
2021-01-06,BHARTIARTL,515.0,531.75,513.1,525.3,30269288.0,INE397D01024
2021-01-06,BPCL,392.6,396.95,382.55,387.3,8072360.0,INE029A01011
2021-01-06,BRITANNIA,3568.0,3602.0,3510.0,3539.7,1099588.0,INE216A01030
2021-01-06,CIPLA,829.0,834.4,815.25,824.8,3318460.0,INE059A01026
2021-01-06,COALINDIA,135.4,137.3,133.8,135.1,14133415.0,INE522F01014
2021-01-06,DIVISLAB,3847.0,3889.3,3815.55,3879.85,486212.0,INE361B01024
2021-01-06,DRREDDY,5286.9,5315.0,5226.0,5288.3,542678.0,INE089A01023
2021-01-06,EICHERMOT,2668.0,2672.0,2610.0,2645.35,949386.0,INE066A01021
2021-01-06,GAIL,130.8,136.0,130.5,134.0,45548182.0,INE129A01019
2021-01-06,GRASIM,960.0,989.5,955.05,984.6,2162883.0,INE047A01021
2021-01-06,HCLTECH,997.9,998.0,966.1,978.2,5995748.0,INE860A01027
2021-01-06,HDFC,2664.7,2665.0,2619.0,2638.85,3401085.0,INE001A01036
2021-01-06,HDFCBANK,1435.0,1440.0,1413.1,1420.55,11067025.0,INE040A01034
2021-01-06,HDFCLIFE,713.0,720.5,705.4,719.05,3582162.0,INE795G01014
2021-01-06,HEROMOTOCO,3081.3,3123.6,3046.0,3083.55,1370394.0,INE158A01026
2021-01-06,HINDALCO,250.75,260.0,247.75,259.05,18029077.0,INE038A01020
2021-01-06,HINDUNILVR,2445.8,2450.0,2401.6,2417.3,1641627.0,INE030A01027
2021-01-06,ICICIBANK,538.75,550.6,535.85,546.7,28178838.0,INE090A01021
2021-01-06,INDUSINDBK,924.95,936.75,909.4,922.35,9768197.0,INE095A01012
2021-01-06,INFY,1300.0,1302.0,1268.05,1282.1,7161715.0,INE009A01021
2021-01-06,IOC,93.35,95.6,93.2,94.1,24710986.0,INE242A01010
2021-01-06,ITC,211.45,211.5,204.5,205.4,49067837.0,INE154A01025
2021-01-06,JSWSTEEL,397.2,407.35,395.75,401.7,7910567.0,INE019A01038
2021-01-06,KOTAKBANK,1973.9,1979.0,1948.4,1970.4,3452515.0,INE237A01028
2021-01-06,LT,1308.0,1330.0,1300.0,1314.0,4615963.0,INE018A01030
2021-01-06,M&M,741.0,746.45,730.45,736.1,3601608.0,INE101A01026
2021-01-06,MARUTI,7654.0,7749.0,7555.5,7628.6,840678.0,INE585B01010
2021-01-06,NESTLEIND,18510.05,18600.0,18430.0,18515.25,57706.0,INE239A01016
2021-01-06,NTPC,98.0,99.0,97.25,97.85,21952878.0,INE733E01010
2021-01-06,ONGC,98.9,99.3,96.25,96.95,50306161.0,INE213A01029
2021-01-06,POWERGRID,188.0,197.6,187.0,196.15,30524202.0,INE752E01010
2021-01-06,RELIANCE,1965.9,1966.0,1905.15,1914.25,21414270.0,INE002A01018
2021-01-06,SBILIFE,906.55,915.0,901.0,910.3,1214878.0,INE123W01016
2021-01-06,SBIN,283.0,289.15,281.4,285.05,40765708.0,INE062A01020
2021-01-06,SHREECEM,24084.0,24947.4,23850.0,24824.35,73142.0,INE070A01015
2021-01-06,SUNPHARMA,604.1,610.95,596.15,605.3,6422080.0,INE044A01036
2021-01-06,TATAMOTORS,194.45,197.6,190.65,195.4,75621947.0,INE155A01022
2021-01-06,TATASTEEL,684.0,696.65,675.0,683.8,19610522.0,INE081A01012
2021-01-06,TCS,3100.0,3113.5,3037.2,3051.5,3726716.0,INE467B01029
2021-01-06,TECHM,1004.0,1026.0,983.35,997.15,4677359.0,INE669C01036
2021-01-06,TITAN,1578.0,1621.35,1561.85,1572.6,3312171.0,INE280A01028
2021-01-06,ULTRACEMCO,5360.0,5468.5,5300.0,5448.35,701452.0,INE481G01011
2021-01-06,UPL,471.95,481.9,467.15,472.4,5947103.0,INE628A01036
2021-01-06,WIPRO,405.0,417.4,403.3,406.4,22486300.0,INE075A01022
2021-01-07,ADANIPORTS,500.1,520.9,499.5,513.85,10295126.0,INE742F01042
2021-01-07,ASIANPAINT,2801.0,2831.85,2781.5,2792.25,1142806.0,INE021A01026
2021-01-07,AXISBANK,659.0,676.5,659.0,671.1,17887570.0,INE238A01034
